hw(rs1),HW
7,201
0,166
25,16
10,202
10,146
11,181
9,162
7,153
18,158
23,147
17,197
21,185
22,142
3,200
21,108
9,174
19,182
12,153
2,101
24,57
21,221
19,199
17,206
8,200
26,168
17,181
9,179
24,154
19,225
20,151
1,205
23,48
26,200
24,179
8,236
24,154
17,167
24,181
15,198
23,171
18,231
23,154
0,207
24,18
18,220
7,193
11,121
22,207
1,213
24,48
21,204
19,178
26,194
22,240
22,187
16,195
10,187
26,154
26,232
10,223
7,89
16,161
4,172
4,129
23,99
4,200
10,106
5,139
9,129
4,175
21,109
17,209
22,179
18,189
10,189
16,129
17,200
16,199
20,151
16,185
23,155
7,194
14,138
19,192
7,194
0,169
21,14
10,187
24,182
14,190
19,193
23,195
2,203
24,89
14,223
23,109
0,195
13,16
17,92
24,175
7,203
0,150
16,18
4,207
22,124
25,202
15,186
8,175
20,128
25,195
23,123
1,226
0,48
19,18
2,180
0,75
13,18
26,148
20,225
10,194
17,152
4,119
16,111
15,136
15,145
3,190
22,95
24,215
17,216
23,211
25,207
24,185
23,209
13,192
21,183
11,173
18,178
18,210
19,155
25,174
2,187
24,92
7,183
3,148
14,104
23,201
8,163
23,185
24,216
0,115
21,16
14,129
20,190
0,167
23,18
5,156
25,135
20,179
19,197
25,188
7,229
23,187
19,117
0,200
21,14
7,122
12,120
10,164
19,181
7,184
20,79
19,224
20,100
4,119
24,154
21,194
0,199
23,18
18,228
21,106
22,184
14,185
23,160
5,211
22,162
28,209
14,242
15,136
20,200
22,195
15,199
25,199
1,207
25,47
0,212
11,14
10,185
19,101
3,161
18,81
24,170
5,221
12,150
21,151
24,225
0,200
27,14
22,217
22,179
16,203
19,198
9,172
15,123
21,182
4,156
2,97
24,80
13,204
18,100
1,151
13,48
20,187
13,208
21,193
23,203
10,227
5,184
11,158
12,176
24,189
21,216
22,178
21,179
9,200
22,172
2,202
24,75
9,211
23,161
20,205
2,207
20,72
8,198
3,124
21,50
5,212
21,113
2,151
25,38
20,165
10,209
19,184
7,146
15,144
7,171
23,141
9,124
2,193
11,77
16,182
9,174
5,162
19,125
9,168
17,162
6,202
25,171
26,228
19,234
19,170
8,202
22,190
22,120
16,191
8,181
18,153
3,200
5,123
21,131
11,174
18,192
12,154
1,188
3,37
10,109
12,164
10,194
10,195
14,167
21,198
20,145
17,217
10,200
3,95
17,120
26,171
22,218
6,226
8,114
18,165
5,197
13,100
24,191
20,198
10,214
19,185
7,214
3,145
10,97
20,185
5,197
19,117
7,172
14,168
9,175
16,187
23,178
24,209
8,205
22,82
25,182
25,201
6,227
21,165
23,177
15,122
8,149
11,156
20,131
1,197
7,59
17,153
3,193
15,118
10,172
23,173
24,180
18,209
9,189
21,163
18,210
22,183
20,177
24,120
23,183
25,166
23,235
5,227
12,103
17,196
27,218
20,186
13,179
8,168
17,156
24,181
1,184
24,48
22,176
14,184
9,145
18,164
3,219
1,74
16,58
9,161
21,191
24,187
10,152
1,129
24,43
19,215
27,219
25,212
17,212
25,222
23,185
18,188
14,212
20,193
23,207
4,176
24,90
4,218
20,84
25,189
24,218
1,226
6,59
23,95
6,195
26,155
6,228
21,124
22,119
1,125
24,37
2,204
18,59
7,191
14,82
26,100
21,218
0,197
21,16
22,199
22,182
14,168
21,187
3,167
13,109
6,206
9,113
20,148
22,177
14,219
14,162
8,164
7,137
19,136
0,222
18,16
11,185
3,158
16,89
19,190
21,167
7,160
24,147
9,193
3,191
6,102
13,136
23,194
0,184
8,12
25,171
20,206
12,137
25,204
8,223
23,183
16,120
5,185
14,129
22,194
0,181
11,18
17,189
3,212
22,76
3,187
20,116
7,156
6,161
25,153
26,197
7,220
16,114
24,203
2,177
27,96
24,199
14,208
14,173
26,185
27,189
20,191
21,120
23,193
15,173
6,149
1,143
4,48
18,101
5,192
21,103
2,208
22,58
5,189
4,94
14,93
10,189
20,164
7,166
20,163
26,204
27,189
16,246
19,219
19,159
9,122
5,172
14,116
19,199
16,196
3,181
17,80
2,144
10,86
25,170
6,208
10,158
19,166
12,184
8,169
8,171
3,173
20,88
21,177
24,206
15,174
7,187
24,161
14,199
4,203
21,111
12,191
20,189
0,213
15,16
19,202
12,179
25,198
23,192
3,223
22,106
23,163
22,176
25,210
21,210
19,168
11,174
24,150
22,115
13,175
4,170
12,89
23,160
8,213
7,177
16,154
20,183
15,180
24,184
7,202
10,115
9,177
16,93
25,111
12,215
7,148
20,138
24,171
24,132
22,131
0,216
3,16
23,124
5,121
21,65
10,202
4,115
2,74
16,72
4,187
3,63
23,110
18,223
16,210
9,179
23,147
2,196
7,50
13,160
6,195
22,146
22,121
25,171
10,205
23,156
18,187
19,156
19,179
1,197
26,40
18,187
5,96
21,146
12,188
21,200
15,198
8,171
24,154
23,222
15,122
18,182
19,114
6,162
24,111
15,169
5,146
5,137
26,121
25,183
25,193
24,128
25,221
9,232
23,163
19,192
24,194
4,124
5,99
22,134
7,176
17,138
11,134
24,97
4,217
23,133
21,217
15,197
20,136
6,216
19,146
16,171
17,206
20,199
0,191
15,18
25,149
9,191
23,173
8,169
1,156
19,59
27,215
6,211
1,124
24,59
17,155
22,193
5,207
22,146
0,193
4,18
13,54
18,108
12,154
6,169
5,74
22,147
2,208
14,55
14,112
9,160
11,138
15,142
18,202
22,185
9,168
8,80
16,151
18,198
23,195
4,209
16,85
22,184
22,197
20,156
10,193
20,187
20,187
1,207
6,44
11,73
1,184
8,48
22,148
7,157
24,148
20,187
6,113
6,147
17,154
21,198
8,203
9,171
0,163
25,16
16,204
15,153
14,182
19,154
9,221
15,130
8,149
1,161
14,37
13,188
3,170
1,104
4,59
1,97
20,48
25,198
14,140
13,172
3,160
24,78
19,177
17,159
2,178
18,75
24,203
16,218
25,182
21,124
9,210
23,199
11,215
23,162
24,154
3,213
19,81
17,210
20,155
23,209
19,199
1,208
23,59
0,210
8,16
24,168
2,208
20,85
3,192
1,113
20,37
1,204
28,33
21,203
8,115
8,157
4,185
8,98
25,121
5,207
3,135
23,112
18,173
23,159
13,199
23,158
12,222
17,177
13,184
3,149
7,96
8,154
11,176
19,180
17,156
3,168
6,121
19,137
4,199
22,89
16,177
12,165
2,188
14,64
27,206
8,240
24,88
11,180
21,157
13,114
22,149
17,196
21,176
11,216
24,175
14,196
22,182
18,199
3,141
17,89
2,197
6,68
2,150
21,84
3,209
13,123
2,195
22,83
2,109
7,54
10,179
23,198
1,218
4,59
4,131
1,104
26,48
8,230
1,152
17,55
2,192
13,52
21,158
26,178
2,240
24,72
2,220
22,50
5,164
21,132
26,185
21,191
11,210
22,139
20,224
21,132
2,196
23,60
3,213
20,96
19,209
2,203
26,75
20,227
26,160
13,142
22,194
9,188
4,172
13,107
24,159
24,129
23,215
13,191
9,147
6,163
22,94
0,213
8,18
16,170
0,190
14,14
20,198
19,121
6,115
20,160
17,197
1,155
25,48
23,245
20,207
2,163
10,85
8,168
23,154
1,169
11,48
12,176
1,194
7,59
24,153
25,222
8,198
22,128
4,209
1,89
26,70
22,233
6,115
7,167
24,167
8,209
10,164
20,165
25,182
27,186
15,219
21,200
20,191
11,174
16,175
17,180
13,172
15,190
8,194
3,144
0,102
13,14
18,171
17,152
20,110
19,160
24,188
17,212
10,111
24,166
18,183
12,198
8,187
20,173
8,165
12,154
5,175
25,143
23,174
22,138
26,146
4,238
12,114
25,178
8,224
13,158
8,167
23,158
16,210
23,184
23,138
12,204
17,166
23,149
23,217
2,214
21,68
6,204
9,170
21,159
3,115
22,75
20,198
13,193
21,203
24,200
19,221
23,206
20,224
18,152
25,203
9,223
19,130
20,195
4,192
12,148
1,179
23,54
21,218
20,183
23,117
25,193
17,170
13,162
14,101
26,195
13,224
20,166
10,181
23,160
23,190
5,197
9,130
8,135
21,159
8,203
11,88
16,163
8,164
18,156
1,151
7,44
11,111
26,190
26,238
23,190
27,192
10,231
1,191
24,36
17,219
7,200
18,148
22,156
20,212
26,216
16,201
22,197
26,221
3,137
11,119
21,188
26,209
12,198
22,169
6,210
8,74
1,136
12,70
8,150
14,170
19,152
8,117
8,79
12,109
12,162
2,176
6,94
13,160
1,146
25,26
17,231
23,176
23,126
22,207
18,189
16,198
2,143
21,49
15,111
2,156
3,58
6,83
28,124
19,158
25,225
16,213
1,179
16,59
10,182
8,185
11,158
18,152
24,171
24,209
12,205
11,183
24,197
13,225
5,170
21,103
22,207
14,130
2,157
9,72
2,171
22,83
0,216
25,16
23,195
8,180
24,154
16,220
7,194
2,151
27,92
3,247
3,50
17,124
18,164
23,213
20,193
10,167
15,177
24,197
22,181
4,207
10,131
13,181
21,100
19,208
25,202
2,182
20,67
5,167
0,104
24,16
5,217
14,111
9,203
13,168
1,202
22,48
25,202
2,220
21,77
16,212
15,168
25,110
23,225
5,164
10,151
25,152
23,241
9,213
3,133
23,68
22,213
22,219
16,215
7,175
14,158
11,194
14,165
25,136
22,187
11,177
27,128
27,214
22,241
24,211
18,164
2,160
21,92
15,170
9,186
7,167
23,121
20,126
2,190
10,80
1,139
13,48
24,137
26,220
24,231
19,201
17,192
4,168
11,127
2,170
4,59
17,139
0,192
13,16
19,198
19,163
19,208
21,192
4,173
11,75
6,102
24,143
1,192
26,59
3,248
11,76
25,184
9,215
14,150
8,194
18,162
11,163
7,186
19,115
11,205
22,158
21,191
16,171
6,170
4,72
24,137
0,162
16,16
22,178
12,141
25,186
9,235
19,167
26,192
20,223
11,196
15,181
27,183
2,223
0,84
12,18
25,207
3,211
13,84
24,180
9,203
25,167
20,193
22,209
17,189
23,199
19,164
13,211
13,192
17,160
20,200
11,168
9,170
18,93
3,158
11,120
21,200
11,206
17,198
20,172
22,177
21,194
12,111
7,174
2,125
23,52
6,215
21,160
20,175
23,209
24,203
4,210
8,84
17,80
9,192
23,151
24,171
26,163
21,185
21,218
6,195
22,151
17,232
14,186
21,202
23,212
18,187
3,194
17,121
24,112
24,166
6,203
23,168
23,200
17,120
4,207
21,134
16,205
5,195
6,140
1,161
23,59
11,177
21,195
13,196
11,186
24,184
24,197
8,215
14,156
1,184
1,26
20,48
13,173
25,150
3,198
14,102
7,100
14,183
22,208
27,217
20,244
4,190
17,119
13,171
19,142
0,219
12,16
5,153
10,92
10,155
23,163
14,200
22,185
8,179
11,167
15,189
17,186
9,186
8,160
4,126
0,112
24,16
18,215
12,195
2,180
16,59
20,193
15,114
19,170
26,114
13,245
7,198
14,145
11,173
7,159
24,155
8,204
18,127
24,184
5,170
7,129
5,158
23,66
25,187
15,230
11,190
25,197
22,201
14,191
21,158
0,184
18,12
6,143
9,121
22,171
2,218
23,50
27,196
23,186
4,160
6,53
1,163
24,48
14,224
7,154
23,127
5,178
19,94
1,190
21,70
19,192
15,219
21,173
18,177
24,176
18,130
23,211
22,223
24,141
25,206
25,206
10,210
6,89
11,134
4,176
5,116
2,146
25,58
24,227
18,217
14,186
26,144
20,193
19,191
5,168
10,121
27,89
18,204
23,188
0,186
9,14
1,85
22,48
0,122
20,18
8,157
22,169
20,178
1,183
5,48
22,140
6,176
22,118
24,119
11,217
23,174
20,214
17,199
13,190
9,204
6,185
17,133
23,172
25,214
8,229
16,133
14,188
3,196
23,81
21,205
25,181
16,212
16,152
24,176
12,221
23,204
20,208
4,186
18,109
21,175
15,194
4,178
13,134
9,199
8,140
22,124
12,195
18,186
18,164
18,113
3,158
18,104
19,207
13,174
25,163
25,201
21,203
7,208
21,180
11,215
24,172
19,212
9,183
7,89
2,179
7,69
19,153
25,159
4,229
8,131
6,170
5,132
5,125
23,142
26,208
22,241
11,222
16,143
7,192
26,146
10,239
3,184
2,78
20,50
14,208
24,187
25,218
3,177
25,50
20,231
13,116
20,176
10,139
23,186
24,214
7,208
8,170
20,112
3,207
4,86
16,87
3,176
8,106
16,167
6,193
8,131
22,157
18,187
21,177
18,168
7,172
25,124
23,117
0,210
24,18
15,199
23,159
16,171
4,113
20,114
3,192
10,108
22,200
25,164
10,203
10,181
0,150
16,18
10,185
25,165
0,227
18,16
9,202
22,157
2,214
18,89
23,186
24,233
24,223
22,206
25,113
26,220
21,209
11,219
3,178
21,93
1,203
18,66
22,200
24,181
9,169
24,144
8,220
18,128
20,136
18,172
19,113
8,159
27,119
4,215
3,112
23,110
26,195
21,196
16,216
12,175
20,154
5,110
20,118
22,206
21,215
1,188
22,48
19,195
17,190
21,156
20,199
1,203
19,44
6,186
25,118
9,186
6,134
20,106
21,176
3,176
13,117
11,146
22,127
13,156
0,179
5,18
25,128
20,232
24,206
20,206
24,172
23,186
22,148
13,198
2,176
24,88
25,219
8,184
7,161
15,176
12,189
4,206
24,115
1,203
6,37
22,154
8,213
6,166
10,116
8,183
4,180
3,91
5,100
3,143
19,111
17,190
12,219
23,105
7,190
15,150
9,175
21,185
6,143
2,131
23,74
18,217
1,198
23,37
17,184
24,201
4,210
21,86
0,206
25,14
23,209
1,173
7,37
0,153
14,18
14,169
2,148
10,93
10,199
9,191
24,180
25,208
21,200
25,205
19,219
12,113
25,141
18,238
1,186
20,43
25,176
6,186
17,165
20,198
17,157
21,162
18,181
19,208
2,213
20,101
22,192
0,206
11,14
17,192
25,220
7,213
24,169
22,223
23,194
2,210
17,85
10,212
9,131
24,169
7,209
8,158
23,163
28,143
7,234
24,146
13,133
15,180
15,155
23,134
25,168
9,238
9,158
25,188
4,201
14,91
22,202
24,188
1,209
3,47
4,85
23,91
21,206
8,191
9,157
15,156
8,159
3,161
7,108
14,176
16,166
23,176
9,212
2,157
20,63
15,208
5,193
27,130
0,211
17,14
19,173
15,177
24,106
15,222
6,186
22,77
17,138
1,207
2,59
15,60
27,191
21,218
9,147
24,91
24,208
4,201
20,155
9,182
19,172
15,173
9,204
13,201
0,185
4,14
17,100
26,158
8,198
18,159
26,211
20,215
2,177
3,58
10,94
27,152
20,240
24,205
4,186
24,74
17,218
23,182
16,159
20,159
22,194
27,178
21,141
23,215
7,222
10,114
10,94
16,182
17,113
15,169
9,159
19,134
15,177
23,210
11,196
5,192
23,130
21,193
9,122
19,147
14,186
25,177
11,180
24,188
13,211
19,173
17,188
26,162
21,131
2,207
20,52
22,207
21,220
25,195
11,215
23,134
20,172
12,200
1,194
8,48
20,154
7,209
12,159
21,195
23,189
26,215
0,179
22,14
26,172
17,215
10,190
14,187
25,165
21,216
19,119
13,183
8,137
5,167
24,135
23,226
26,220
16,183
21,152
25,208
0,218
21,16
23,203
2,219
14,90
15,178
9,172
25,173
20,233
23,196
25,176
10,232
12,198
19,162
7,192
14,84
24,166
6,177
9,131
16,159
9,152
21,162
8,120
21,94
23,166
20,189
24,151
18,173
4,188
21,97
8,212
13,185
22,191
22,190
25,213
17,208
1,173
21,37
18,184
8,213
19,132
6,151
14,69
7,160
22,146
7,174
11,175
8,127
15,170
2,187
19,59
21,181
12,187
15,176
23,195
5,231
18,138
22,189
1,228
3,36
23,81
22,220
5,190
20,139
13,154
20,189
5,183
7,141
22,154
23,221
3,214
9,99
20,143
8,171
11,131
18,205
24,197
0,205
17,14
16,222
15,150
11,216
21,155
5,185
8,123
24,128
19,156
23,194
20,203
13,200
24,195
23,183
10,192
11,190
8,148
27,176
11,224
10,147
20,195
21,176
19,165
0,171
5,12
3,132
6,104
24,110
20,161
15,176
25,171
7,160
22,150
24,167
21,174
22,183
2,195
3,73
17,105
6,208
3,156
23,108
1,174
24,59
22,212
11,178
3,100
15,87
18,184
15,177
25,214
14,215
5,174
23,143
20,153
25,173
0,231
21,16
5,156
9,101
19,89
4,194
25,90
23,223
5,192
13,125
7,187
14,182
8,152
2,81
16,50
15,212
3,176
6,71
22,134
23,172
22,189
15,192
25,180
22,242
8,219
23,168
8,153
14,173
21,197
20,163
24,195
22,149
25,154
6,217
10,75
20,153
0,176
12,16
21,190
14,194
22,203
20,193
6,202
20,74
13,213
10,202
9,95
22,156
16,194
19,203
24,195
25,229
17,227
12,163
4,205
3,119
19,111
8,195
1,167
17,48
2,200
21,80
18,197
12,184
16,172
23,162
12,199
2,177
14,76
22,184
29,212
9,248
9,142
14,198
23,152
15,183
11,206
1,182
6,48
23,133
25,173
24,197
22,199
22,214
21,208
26,181
1,232
24,70
25,149
13,222
5,190
10,159
7,148
8,84
23,175
18,168
8,111
19,158
24,216
4,223
19,115
22,156
6,167
6,116
10,156
6,153
19,182
18,212
27,156
25,233
9,168
26,134
25,228
22,197
13,160
26,186
0,231
26,18
25,183
13,215
14,193
1,95
14,37
22,189
22,202
24,192
18,196
23,153
23,216
1,119
18,48
5,178
24,110
21,213
17,219
13,186
24,173
6,216
13,128
21,166
14,202
1,215
23,48
19,216
17,169
5,201
25,140
13,211
4,199
24,86
9,238
18,162
11,203
15,92
12,160
18,102
8,170
0,166
11,18
23,186
6,183
22,151
23,186
11,186
5,134
3,106
24,73
18,187
8,176
1,89
21,59
2,204
25,98
17,215
3,173
25,91
20,186
12,170
11,201
9,184
25,170
12,127
17,182
26,116
13,242
25,156
3,213
13,98
28,117
12,235
2,172
13,58
8,182
26,179
21,191
6,210
10,117
11,148
9,170
3,155
24,96
19,198
26,164
25,235
27,196
24,234
19,207
18,176
13,211
13,163
10,147
15,154
5,183
13,132
16,192
24,186
23,226
18,205
3,172
22,117
23,165
1,180
1,26
13,59
23,185
17,194
19,194
2,179
26,105
9,226
2,174
19,92
26,209
15,229
20,214
20,180
26,198
14,230
19,194
5,188
20,123
13,207
18,186
22,159
15,191
21,167
8,206
16,165
23,169
27,218
20,223
22,209
22,192
18,169
26,210
7,125
5,175
14,134
13,153
23,201
20,188
2,180
19,59
13,175
6,165
17,153
4,165
3,104
16,106
25,169
5,225
3,106
1,96
3,47
9,102
20,157
9,216
16,165
11,198
12,103
21,196
24,201
18,116
4,216
26,127
11,235
19,151
0,173
17,20
26,168
14,214
6,106
1,142
21,59
20,172
13,191
7,199
17,181
3,181
15,116
18,170
8,213
22,160
14,217
3,168
20,77
13,163
24,197
24,205
24,169
22,210
18,152
15,178
9,186
6,144
23,114
23,191
23,179
25,220
21,216
25,140
16,209
23,172
16,183
0,201
23,18
23,213
26,191
24,134
24,196
9,182
11,179
0,172
11,18
3,186
10,98
21,175
17,165
16,204
20,104
22,192
19,216
22,214
25,174
20,181
1,207
26,37
5,218
16,143
10,145
22,169
6,178
23,154
4,210
22,116
13,178
22,189
23,178
21,207
10,189
12,189
0,96
2,16
1,56
24,55
14,209
20,198
23,205
23,183
22,205
4,210
20,120
1,203
26,33
12,206
8,182
2,124
7,74
0,129
9,14
20,131
8,119
10,180
23,142
12,219
17,102
22,168
2,209
17,58
18,190
22,187
22,194
23,199
12,210
10,188
22,154
23,195
11,160
13,162
24,204
27,203
20,233
14,178
21,198
25,119
13,202
26,154
20,222
13,200
22,186
25,229
0,189
6,16
8,155
24,171
13,137
14,191
19,170
2,197
8,51
20,157
3,169
14,103
4,206
18,117
5,182
10,130
24,153
21,219
23,212
16,203
14,210
21,170
25,180
20,202
22,196
20,209
24,153
1,125
13,48
4,177
22,114
20,183
3,179
10,72
21,163
21,212
24,188
24,186
9,191
21,152
10,173
12,177
9,191
8,165
18,161
20,155
16,184
20,198
22,170
13,216
9,196
13,184
1,178
23,25
14,164
15,196
6,170
23,139
13,164
22,156
10,199
23,188
16,188
24,197
14,189
19,140
24,192
14,216
17,186
16,140
17,162
23,180
16,191
1,196
5,66
22,96
13,164
4,171
20,122
22,168
4,155
0,55
10,14
11,131
3,152
13,90
26,171
26,240
19,197
5,200
1,135
4,37
21,120
8,168
14,136
14,206
23,189
24,174
6,201
21,132
17,181
5,173
24,137
18,217
6,167
22,159
7,200
1,138
18,37
6,190
25,154
17,219
4,189
12,144
22,176
10,223
20,171
23,201
4,165
22,60
26,173
12,221
22,187
16,168
24,220
7,171
8,146
17,186
20,143
20,184
24,211
9,130
18,94
13,201
11,181
0,168
2,18
8,66
16,139
18,205
9,187
4,148
19,111
23,177
25,206
13,191
20,184
1,218
19,33
15,177
13,203
0,177
25,18
19,200
27,202
26,190
17,228
23,153
21,220
8,199
23,171
17,206
20,203
26,220
4,177
22,117
21,220
5,208
21,156
18,180
18,199
6,170
21,137
9,195
10,189
4,126
8,74
0,142
22,18
21,154
10,180
21,173
7,193
4,158
20,76
10,200
27,184
12,213
20,171
1,190
13,59
12,109
18,174
22,183
26,200
4,134
12,107
14,148
22,159
24,175
10,229
23,186
20,167
5,165
14,144
19,158
20,179
16,166
4,209
21,82
21,164
17,174
9,164
14,190
22,168
22,197
19,179
18,171
16,160
15,138
22,153
16,214
0,195
21,16
22,185
5,183
2,88
22,84
9,194
16,122
3,183
19,93
21,184
21,114
9,192
11,150
10,189
1,173
18,37
0,195
24,18
23,184
3,222
17,104
9,206
8,191
22,177
18,200
14,122
4,107
4,120
15,112
5,175
13,142
11,193
21,203
24,213
22,206
4,216
21,90
1,166
21,70
12,182
12,168
15,155
16,194
19,197
23,170
15,200
8,185
7,128
13,126
20,149
23,210
11,189
18,169
9,191
22,88
25,191
6,187
23,114
21,204
1,196
23,59
0,223
0,20
23,18
19,228
22,112
4,182
15,81
15,184
15,143
23,161
9,169
21,93
24,190
22,214
5,201
21,60
24,234
17,238
5,165
23,90
10,185
22,166
10,206
3,149
24,93
21,219
17,182
6,209
4,122
15,121
11,172
15,160
25,182
10,187
4,168
11,92
11,183
9,143
25,165
12,204
1,196
14,48
14,102
4,204
3,68
22,79
12,149
26,169
22,188
3,180
8,82
10,112
21,151
24,153
10,173
6,183
19,165
6,203
21,145
12,206
5,181
4,65
19,136
18,172
15,202
5,184
11,133
24,182
12,225
19,102
26,205
20,233
24,193
5,197
18,106
19,209
1,202
10,24
22,136
23,190
14,172
0,154
7,18
8,162
25,128
3,176
13,72
17,190
17,180
19,177
5,147
1,116
12,25
13,137
22,179
8,217
5,151
24,66
15,177
19,191
2,209
25,73
14,233
0,171
4,14
1,114
0,26
20,18
26,154
22,229
8,213
18,124
5,204
0,165
11,16
25,176
24,188
18,124
18,190
24,173
5,186
9,113
23,106
18,221
21,201
14,214
23,176
20,215
12,187
1,159
21,59
20,203
21,198
26,207
15,202
23,193
10,225
16,194
16,167
24,184
23,225
25,188
0,136
11,18
23,182
19,179
9,146
22,147
11,151
26,167
4,195
0,114
19,12
2,179
17,75
4,201
21,133
10,118
12,125
20,200
0,115
2,16
22,69
24,190
22,151
21,221
1,179
17,47
7,165
5,179
21,150
2,170
7,74
5,105
18,150
17,211
20,163
3,206
2,77
17,75
23,177
23,193
13,176
1,197
15,44
20,207
6,205
26,150
23,177
28,218
13,249
3,182
7,67
17,156
3,181
23,84
14,114
0,101
0,18
23,12
17,187
19,106
23,170
7,121
0,175
18,16
21,185
17,211
1,200
24,47
5,182
14,132
21,184
4,196
25,120
22,187
26,180
18,224
23,113
28,212
20,224
5,113
23,103
0,200
5,14
17,67
18,170
3,195
14,113
10,199
6,172
25,102
9,225
14,138
2,169
4,58
23,97
11,185
23,180
4,205
1,147
21,36
21,209
27,182
13,199
13,206
24,142
8,217
25,136
17,216
24,194
10,123
11,134
23,137
12,204
8,167
7,126
22,167
27,208
19,224
9,165
23,134
20,197
10,192
24,129
23,196
22,172
21,202
10,202
24,181
23,193
12,200
21,157
19,196
14,193
5,196
6,71
22,158
20,208
20,191
0,205
2,16
27,90
24,186
23,181
13,127
2,192
7,99
18,170
7,215
6,174
6,104
2,159
17,89
4,209
18,117
13,204
22,158
2,119
24,89
18,232
28,195
4,216
0,114
16,18
20,182
14,175
28,105
12,241
21,191
0,193
18,14
26,128
0,220
17,14
5,192
3,149
18,99
10,152
15,210
25,158
22,214
25,167
16,214
18,126
13,198
18,153
27,165
1,233
7,59
22,159
9,165
14,144
19,187
12,197
23,192
3,160
18,107
9,187
25,82
24,192
15,130
13,174
27,193
2,186
11,76
23,204
25,170
8,226
6,138
24,118
9,195
10,173
1,184
22,33
14,120
0,186
13,14
26,156
6,197
7,138
14,159
28,174
1,243
12,24
26,162
15,214
20,114
4,189
23,62
12,170
0,176
20,14
5,196
25,134
25,236
22,199
22,197
6,203
7,115
21,113
15,194
20,166
3,214
24,90
21,208
24,208
3,191
13,48
7,204
13,120
2,167
18,56
22,182
18,211
9,162
21,131
9,183
0,175
18,14
8,161
20,147
10,187
22,176
5,179
19,117
22,200
2,117
5,57
6,160
15,140
24,185
14,170
3,185
0,86
14,18
2,100
18,82
12,201
19,181
15,107
6,196
9,152
12,173
20,205
4,163
21,121
6,193
8,150
21,165
24,177
28,129
5,245
18,132
23,117
22,226
26,218
3,207
22,126
16,198
10,195
24,159
0,228
2,14
6,71
2,118
0,59
22,14
7,203
7,173
19,183
3,180
14,93
8,186
16,164
17,170
21,207
9,181
8,157
10,156
12,193
24,174
24,216
23,195
4,217
23,130
25,198
17,213
0,167
23,14
14,198
3,190
21,130
8,173
24,143
23,152
16,122
13,182
22,166
1,116
25,55
25,226
11,215
1,149
5,26
11,130
23,146
16,132
9,210
8,147
17,163
26,175
23,229
22,114
21,200
8,179
16,152
26,168
21,228
9,211
4,137
15,106
16,178
12,197
6,190
6,141
20,120
11,106
27,173
27,244
25,200
15,210
3,156
23,65
20,128
24,200
16,230
15,177
24,193
23,171
17,184
21,142
25,185
12,201
4,173
5,128
21,123
23,218
1,203
7,55
7,125
28,172
17,207
12,170
14,97
23,184
24,129
10,165
15,141
21,148
0,183
20,14
25,198
23,177
21,221
13,176
23,186
24,187
0,180
3,18
2,114
24,80
20,194
13,212
11,142
24,168
11,194
20,187
14,193
14,169
16,216
12,111
20,186
15,214
11,174
16,145
10,166
12,179
22,200
24,180
22,213
10,172
22,163
11,189
9,144
2,93
13,67
0,138
14,20
24,142
4,216
8,85
2,152
6,83
23,152
8,213
0,161
24,18
0,181
24,20
25,199
26,199
22,226
20,199
6,229
18,142
24,164
18,223
27,193
20,231
26,201
1,211
0,37
14,16
13,210
9,156
3,90
24,90
26,167
8,232
2,131
1,71
11,40
1,176
13,59
13,161
0,188
13,18
20,201
3,221
19,102
13,171
6,198
20,123
22,181
13,218
24,134
5,180
20,131
21,168
18,179
6,205
4,151
22,90
16,181
8,171
24,135
29,190
13,247
0,136
17,14
17,152
22,185
1,159
13,44
23,170
2,209
19,72
5,193
8,100
20,186
21,217
12,216
18,152
0,172
25,16
8,204
21,179
22,172
7,114
26,157
25,233
24,220
11,183
27,143
25,232
17,235
16,171
8,188
6,165
27,167
0,246
14,14
21,172
3,178
23,100
22,182
21,180
9,160
26,180
2,200
20,80
5,190
6,136
16,111
21,179
20,195
15,195
15,160
18,198
11,160
10,142
20,180
21,169
12,122
16,188
7,216
10,118
3,133
10,118
20,138
18,196
11,213
20,167
15,149
22,201
21,181
9,173
8,134
23,161
19,193
22,211
8,200
2,177
20,68
5,126
17,122
20,177
12,182
22,154
26,192
8,222
14,138
19,149
18,157
20,208
26,205
21,241
6,187
6,134
22,73
6,203
15,157
21,169
21,182
24,125
14,211
16,204
16,180
12,170
9,166
3,174
22,62
2,223
8,77
9,131
0,133
27,16
22,139
14,124
5,180
2,97
21,64
22,196
7,149
6,160
3,147
21,104
26,190
19,225
17,161
23,113
19,161
10,194
6,96
10,132
21,149
4,157
1,137
25,47
21,234
18,177
21,151
19,193
15,197
13,194
0,159
5,16
13,143
14,171
0,191
19,14
19,220
15,208
8,193
1,167
4,59
17,89
22,133
14,173
15,197
26,106
3,237
2,106
27,60
22,240
19,204
22,193
19,219
1,191
12,70
22,182
20,207
0,191
21,16
3,208
24,102
0,191
17,14
5,190
15,133
20,135
25,219
18,210
24,147
22,211
16,198
21,141
11,197
29,167
21,246
25,127
19,218
16,216
23,148
11,210
18,166
18,152
13,106
7,202
14,149
20,144
10,185
6,95
22,128
23,212
2,199
25,66
26,186
10,212
14,141
7,173
17,83
16,212
21,165
23,166
25,188
17,226
12,199
7,172
24,156
21,165
1,114
3,26
21,117
11,200
16,192
23,191
2,174
23,60
8,189
23,176
22,155
20,189
22,174
2,168
22,55
15,159
17,197
7,206
24,113
